TCGA.BH.A1FM.11B.23R.A13Q.07	TCGA.E2.A1LB.11A.22R.A144.07	TCGA.BH.A208.11A.51R.A157.07	TCGA.BH.A18K.11A.13R.A12D.07	TCGA.E9.A1RC.11A.33R.A157.07	TCGA.E9.A1NG.11A.52R.A14M.07	TCGA.A7.A0DC.11A.41R.A089.07	TCGA.BH.A18J.11A.31R.A12D.07	TCGA.BH.A18P.11A.43R.A12D.07	TCGA.E9.A1NF.11A.73R.A14D.07	TCGA.BH.A18S.11A.43R.A12D.07	TCGA.A7.A0D9.11A.53R.A089.07	TCGA.BH.A0DG.11A.43R.A12P.07	TCGA.BH.A18L.11A.42R.A12D.07	TCGA.BH.A0HA.11A.31R.A12P.07	TCGA.BH.A18R.11A.42R.A12D.07	TCGA.E2.A158.11A.22R.A12D.07	TCGA.BH.A0BQ.11A.33R.A115.07	TCGA.BH.A0DH.11A.31R.A089.07	TCGA.BH.A1F2.11A.32R.A13Q.07	TCGA.B6.A0WY.01A.11R.A109.07	TCGA.AN.A0G0.01A.11R.A034.07	TCGA.E2.A1IL.01A.11R.A14D.07	TCGA.BH.A0HX.01A.21R.A056.07	TCGA.A7.A26G.01A.21R.A169.07	TCGA.AR.A24X.01A.11R.A169.07	TCGA.A8.A076.01A.21R.A00Z.07	TCGA.B6.A0RS.01A.11R.A084.07	TCGA.C8.A1HE.01A.11R.A13Q.07	TCGA.A8.A09V.01A.11R.A034.07	TCGA.C8.A27B.01A.11R.A169.07	TCGA.B6.A0IM.01A.11R.A034.07	TCGA.AR.A1AW.01A.21R.A12P.07	TCGA.BH.A1EX.01A.11R.A13Q.07	TCGA.D8.A1XG.01A.11R.A14D.07	TCGA.AO.A12A.01A.21R.A115.07	TCGA.AR.A0TR.01A.11R.A084.07	TCGA.A8.A07E.01A.11R.A034.07	TCGA.A2.A0CT.01A.31R.A056.07	TCGA.BH.A18U.01A.21R.A12D.07
C00788	1.11022302462516e-16	3.77142761465166e-13	1.10134124042816e-13	5.46392053824007e-09	1.11022302462516e-16	1.11022302462516e-16	7.7715611723761e-14	6.30273611079701e-13	4.69069227904129e-13	1.11022302462516e-16	8.37774294382143e-13	1.11022302462516e-16	9.25926002537381e-14	2.19824158875781e-13	1.11022302462516e-16	2.06501482580279e-13	7.58282325818982e-14	1.46821899082994e-09	1.26121335597418e-13	6.12843109593086e-14	8.37108160567368e-13	1.11022302462516e-16	1.11022302462516e-16	2.84550161211428e-13	3.13860049061532e-13	1.11022302462516e-16	9.99977878279878e-13	1.73083769539062e-13	1.11022302462516e-16	1.11022302462516e-16	9.61897228535236e-13	1.11022302462516e-16	1.15779574816344e-09	6.76902978113958e-13	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	2.61996235817463e-09	4.24649937436072e-09
C02465	0.234663525817084	9.99977878279878e-13	9.99977878279878e-13	0.00331769007342442	0.355955017360516	0.347987197595974	0.0104721822680466	0.102968423526224	9.99977878279878e-13	0.175732726442103	0.0207774213670237	1	2.04049514818117e-06	0.015194435977696	0.00859414773869549	0.0702773107374832	0.0380329067784334	0.181895612105718	0.264311836172581	0.152329869892797	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	0.0689153223290829	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13	9.99977878279878e-13
C00099	9.34869071045341e-09	6.13110207170475e-06	8.6731017256314e-05	8.86932305377286e-09	9.18356268808651e-09	9.252934529691e-09	9.00835572803516e-09	8.88185525127483e-09	9.34276755959473e-09	9.29619659029157e-09	8.68407412646377e-09	9.55275414327161e-09	8.98922480896402e-09	8.78251227298676e-09	8.61417359665495e-09	6.50735183383988e-05	8.81844786082553e-09	9.25750043290208e-09	6.1506034099712e-05	9.29923549275458e-09	7.87357212761464e-09	6.12147998957369e-09	6.98893365402853e-09	7.36250227451052e-09	8.84522222133199e-09	7.4006208938826e-09	7.62987784064251e-09	6.88937262793843e-09	7.27180837767349e-09	7.09839897972131e-09	9.95085525090644e-09	7.43635650907182e-05	8.99750962624069e-09	1.00000000502476e-08	6.45669717691533e-09	8.20320378291939e-09	5.00050001406294e-09	8.18995027351832e-09	1.63747465377062e-05	8.26044643797985e-09
C01205	9.34869071045341e-09	6.13110207170475e-06	8.6731017256314e-05	8.86932305377286e-09	9.18356268808651e-09	9.252934529691e-09	9.00835572803516e-09	8.88185525127483e-09	9.34276755959473e-09	9.29619659029157e-09	8.68407412646377e-09	9.55275414327161e-09	8.98922480896402e-09	8.78251227298676e-09	8.61417359665495e-09	6.50735183383988e-05	8.81844786082553e-09	9.25750043290208e-09	6.1506034099712e-05	9.29923549275458e-09	7.87357212761464e-09	6.12147998957369e-09	6.98893365402853e-09	7.36250227451052e-09	8.84522222133199e-09	7.4006208938826e-09	7.62987784064251e-09	6.88937262793843e-09	7.27180837767349e-09	7.09839897972131e-09	9.95085525090644e-09	7.43635650907182e-05	8.99750962624069e-09	1.00000000502476e-08	6.45669717691533e-09	8.20320378291939e-09	5.00050001406294e-09	8.18995027351832e-09	1.63747465377062e-05	8.26044643797985e-09
C00791	0.0916801912150986	0.149020603201578	0.110842396788864	0.103819732715528	0.108424814762399	0.082758603432161	0.11008128227217	0.0914567809794391	0.136698790194556	0.0812009501407134	0.0994402159897763	0.0425410539931133	0.0825970048267448	0.0908653717063967	0.152961843396753	0.0959168371092665	0.165940321268666	0.0831810284392486	0.161961455504533	0.117123703762031	0.0815880210778333	0.000653894076414252	0.0855269156609865	3.09775740656715e-05	0.0161528393244479	0.185776522555851	0.100630384477155	0.0258790465687393	0.260603101620996	0.0712549680369495	1.8117485352187e-05	0.0737217519162273	0.00842974471408953	0.0409170035472498	0.0351793053351951	0.0999875768513041	0.380795714354063	0.0326823909244676	0.00741834006530384	0.278235706498952
C00130	5.03415603192447e-06	0.00121677849470259	0.000190020066212715	8.39127568097453e-05	3.74845821049519e-10	1.7108985023162e-06	5.29695475437464e-06	0.000122196707936673	6.07845889244452e-06	1.6352972309619e-09	3.89039686021775e-07	2.32196373239901e-10	0.000165141603223118	3.25837129167006e-07	0.000737325524322263	1.61948448920146e-05	2.61673044454902e-07	0.000370163655032951	3.65907304455959e-12	1.08546505117602e-12	0.00152116810117575	0.0171685126164992	1.44825491488199e-07	7.06258626619327e-05	0.000692444908712342	0.0365019070737964	0.00397951977398181	1.0177931475841e-05	0.00438499848900142	8.70936603063477e-05	0.0455201982960868	9.57371808928409e-05	0.00318604527062938	0.00181053200358139	0.000635890230480607	1.98265719545399e-05	0.000191194704938447	0.0016930461827902	0.027423929925366	0.0275358017904604
C00002	0.100598631409328	0.183387652073819	0.177189425012867	0.116013544741713	0.206248590040854	0.0873262739981202	0.129226938521316	0.115451367885775	0.190139072743865	0.114572994729974	0.137801235665319	0.224524499515026	0.133792241047158	0.126723682988591	0.140832728054252	0.129604624783821	0.172173343075186	0.162552829452917	0.268652533967964	0.127914854066959	0.243042978154023	0.174362357072633	4.66282029276677e-05	0.136869483801154	0.116652129460132	0.113007649963323	0.165545871816435	0.284203693062967	0.195396409943896	0.0930584975032644	0.26900716807187	0.0814180366103384	0.056210200825622	0.0403238289798805	0.0807065945153185	0.113781968021207	0.0218941674482941	0.0737786918323381	0.0782839810739575	0.469828099238265
C00044	0.0102050966761043	0.120491990495137	0.0254805786259666	0.0115917669486211	0.0251371189223639	0.0208329195585417	0.0130007481431106	0.0306841874353098	0.0175534851174662	2.60984554221189e-05	0.0334632000568861	0.023431600269862	1.62561494675417e-05	0.00619105675086984	0.0306655582811386	0.0101083950766812	0.0283727321781545	0.0334805294381713	0.0928436224369549	0.0109544500032307	0.16591644916885	0.425848708052496	0.0581542358855976	0.146128238742504	0.0230816498122531	0.18492633578425	0.163472143811667	0.759089888111727	0.0112531419216342	5.18757018352911e-05	0.0130769473913074	0.0133215120418675	0.0278876992542195	0.0816368251870649	0.0855388686017132	0.142770941067139	0.0477376701033785	0.123302273831886	0.0201890845782118	0.356078094051509
C00105	0.098866934717746	0.232582513062336	0.141630207476176	0.0500416319144786	0.0495375109119295	0.0302634616627827	0.0529553510633003	0.166458023929724	0.0525815883633961	1.00000000502476e-08	0.0481335333865563	0.0355950683237855	0.146563320645845	0.0609278320917129	0.214534582888058	0.0794100168076936	0.0120101675398976	0.0896441522643397	0.200072711486637	0.0228518439774104	0.108756736620478	0.0204717084783117	0.23624793690552	0.243267126905013	3.02404228325059e-07	0.303906183272028	0.396713101879796	0.333397186952586	0.29938044628832	0.0561268428942795	1	0.130248181634055	0.078441723930208	0.0438057482165559	0.141592271568196	0.131659694560241	0.316427190898948	0.352725943986445	0.547468942030653	0.472333641760394
C00112	0.0239059548301888	0.0653342779874563	0.0480134583614434	0.0170651122382373	0.0329532534586163	0.0116452196668246	0.0228086227804392	0.0343305816983068	0.0250049731914777	1.53268420642894e-05	0.0201862893488262	0.00609980701752422	0.0616089933667646	0.0382755680453657	0.0467579618485621	0.0193081538307965	0.0273275015524592	0.0391503384243205	0.0341564701301256	0.0157364918326418	0.543713377829301	0.0272746459094388	0.272703192645424	0.116583822735626	0.0931676477133196	0.0653657455934475	0.473551208963309	0.115425635674611	0.183886947578148	0.171394500676695	0.0365286572675548	0.142715666833601	0.066522045608816	0.24544562921027	0.112353666490179	0.214150392990379	0.0327474403240386	0.116720051229399	0.127006656226274	0.276850657698884
G00008	0.00174837013286311	0.00158196262313404	0.00430714812351118	8.34681919914537e-07	0.00721976114111889	0.00117648730304931	0.00694181576186192	0.0023645096651016	0.0046657563309267	0.000344555615303332	0.000597259439003683	0.000493025693932281	0.00574436287957458	0.00353789943973382	0.00224570141237157	0.00450591834290748	6.98019793341498e-05	0.00679148858388423	6.53922807458684e-07	0.000672744548998683	0.0112821976606514	0.0825947266419099	0.0210877496957012	0.0418931464985339	0.0643051982055307	0.0268545034192146	0.0052398890160068	0.0514798449816102	0.0480226207585571	4.20230073394645e-06	0.057769272378825	8.09596643686072e-05	0.0087179373531685	0.0128749194345698	1.07024899238528e-05	0.0263478187235526	0.0435562964413858	0.0151421275074127	0.17785723186438	0.0218490769075261
G00025	0.20876500302677	0.118330969886236	0.277097307543407	0.154786467433741	0.0872682583564381	0.185469240554984	0.152778953305739	0.225925345140706	0.18744242276106	0.142132235593827	0.200246935764708	0.13722304062235	0.173287063440066	0.152698307537797	0.163722146898245	0.203576834351343	0.102470095211976	0.225518971176465	0.195222130527772	0.164819297734071	0.115234923163382	0.670680924149865	0.0522508264610217	0.200580151841922	0.347724563674498	0.203699855873794	0.127309056587816	0.000161222066480282	0.29974079439457	0.261246436257791	0.619560607969528	0.306070400700626	0.218164206647094	0.322501859128766	0.26885760464563	0.186672600483396	0.107152603698411	0.186496166108681	0.576692942682653	0.0877835758003644
G00029	7.45613959463043e-09	7.15173897880561e-09	7.07983394132583e-09	3.50745904065253e-06	7.04957048291988e-09	7.01961755389391e-09	6.74288804014544e-06	3.17082604281982e-05	6.3193762445124e-09	4.4882761293108e-06	2.31110884064689e-05	1.30687071158153e-05	6.93442825383528e-09	2.42501251157545e-06	6.47194897673842e-09	1.03139639018313e-06	1.53568522155423e-05	1.89200610373197e-05	1.94742190632313e-05	2.76768092399848e-05	1.57427084807038e-05	9.8187670750316e-05	6.43237766636551e-05	3.50903188374163e-05	0.197610403531649	4.25488718185374e-05	8.83849238242362e-09	1.95457945384447e-08	5.28543229882938e-06	0.16915425566056	2.47498132807111e-05	2.37562089514531e-05	0.0741742877583129	6.12031227179566e-05	2.48323688843977e-05	4.64411357024019e-05	1.22889454567954e-06	4.62122750449767e-05	4.78249695380351e-05	1.17984685775729e-05
G00031	0.439616959483665	0.391986457396197	0.356848267688919	0.313460418924013	0.073303726143886	0.307118912150408	0.358083353829525	0.402733883347969	0.218883654347224	0.346164247816347	0.488832012223336	0.135018454033865	0.433019222044717	0.353125741978167	0.420169446902793	0.205547047443376	0.225075908256458	0.553220716889948	0.359945904460177	0.274246001303541	0.348397006724484	0.813424156506057	0.176085585832231	0.43587103619875	0.506449751428191	0.707648548650276	0.733532767024944	7.99918347405004e-05	0.643056492696634	0.272943852976639	0.734674272236096	0.151346207733458	0.35660439736575	0.679415347540002	0.448520593192718	0.322198997405898	0.233121742827722	0.529483664128719	1	0.302871889941598
G00157	0.0126819360254756	0.121001687896828	0.0414011078768286	0.0409792474124013	0.010707317691101	0.0371041425211061	0.051022909583843	0.0687331762599959	0.012170085605451	0.104089461118736	0.0488895013978736	1.15414086936383e-05	0.0119557701924495	0.107162469525861	0.0615910607123091	0.0184457150063119	0.0324974334243779	0.0406158117495233	0.0961788381505236	0.0116344148747194	0.441900692836658	0.0365952705685822	0.182648301067357	0.252828909314685	0.00252902267759481	0.0921859454736306	1.60925825918312e-05	0.0643811263455915	0.0638133738850821	0.0296695015063563	2.5780248447127e-07	0.162235884705975	0.0244576748425537	0.0090887449653414	0.0401363362748449	0.122237770373958	0.0758528205868736	0.048063913172157	0.303050758451728	0.0202834982467504
G00160	0.1785273413089	0.0910659256218238	0.216323810708699	0.0558919326158799	0.142081749768349	0.342649528466735	0.1994191418267	0.152764063815692	0.0766449000655169	0.298144335988471	0.174848534223678	0.161757182306245	0.097927004251999	0.0857809008584877	0.163694033928961	0.089620288250331	0.195057704231984	0.252026585812241	0.0904457099448404	0.138410792901439	0.268474934830694	0.94664476705259	0.192473360174595	0.41107011871266	0.937637357496652	0.33792644765477	0.5957299099603	0.368546153515005	0.131358029883681	0.426910619692333	0.344910818510902	0.352249455576561	0.204072640964486	0.387495707237969	0.291962692964635	0.29202958108209	1.89151446788882e-05	0.646642268529923	0.0740207210724014	0.247391747850989
G00164	0.0848611342443045	0.309507198871933	0.196148989925997	0.140027605717368	0.12348473403639	0.0900288659022129	0.147605660828405	0.0494896410700977	0.0365062646337935	0.108401563794357	0.0378677103282535	0.157375504587569	0.124016930021867	0.0872050200299335	0.14004398697863	0.0599675437701851	0.188703351774274	0.20570015571082	0.0856599266021242	0.0428159454505136	0.140172202471223	0.803330451625904	0.0455459745807948	0.0258142298959135	0.314616565865998	0.00267611394800626	0.0147121292332932	0.000517546076438613	0.00291366378800961	0.00643824383290603	0.0870587967741741	0.00222956603789004	5.33331800944836e-09	0.0580608564722365	0.091262454855866	0.00934438389612646	0.0646117581801908	0.206036817857432	0.186687694672592	0.00788781594744536
G13044	0.00295331773405427	0.00595137789847155	0.00704892113077504	0.00129786650856567	0.00353321543831142	0.00198884601550742	0.00216145309376514	0.00109425958463893	0.000261676640106789	0.000131847519187489	0.00198371024890709	0.000664265513099505	0.0153720747785018	0.00196518346311969	0.00680099950517488	0.00416239555573306	1.06263145505103e-07	0.00631009322932696	0.000405612364220764	0.000780220631000805	0.00297650153050966	0.00100750087638379	0.0790286184712711	0.0253874929156235	0.000866764560212618	0.00658345161141782	0.00338823846124103	0.00426873166270736	0.0181940810336177	0.0232652285881561	1.16681664330542e-10	0.00790240033781986	0.00296044448993282	0.0170967843332026	0.0219006242165668	0.00714985739670748	0.0122709927063293	4.21368642644637e-07	0.0500866315367252	5.54160899879363e-06
C01290	0.297838308400141	0.150349782763388	0.240395798502479	0.179204617900196	0.143116330278456	0.316255145194895	0.378452064412563	0.230882920893957	0.247663294869192	0.14914785247295	0.365605934336857	0.161732172487055	0.310054103917952	0.248185528606675	0.153730712807059	0.230320421426354	0.0789380665002932	0.261569849688601	0.0536100942568377	0.334772233368897	0.193000296841924	6.56682360640204e-05	0.214362512418275	0.280770720894748	0.249622277008115	0.229411348940826	0.173334213087698	0.0568609838726726	0.100935162899536	0.549873644454812	0.0534650604872596	0.660191606148059	0.108005884221781	0.175723456822927	0.187795915834896	0.407726817715147	7.34372834569896e-05	0.171705401690156	0.718173490138305	0.0459713121230513
C06125	0.267853312182031	0.617784131742788	0.343647559187801	0.219872123738556	0.02097752889542	0.0715185952633162	0.192569671707394	0.295711538141524	0.0949490943003376	0.0337693807889287	0.0886964866407448	1.91327885539216e-05	0.293051589603517	0.15676190888612	0.661224353381722	0.356792278046424	0.284756686505728	0.385750072859937	0.224082348291262	0.135583009951738	0.00959553675101477	9.9999999999989e-05	3.43573372496575e-05	0.115852437093397	6.39477829729174e-05	1.76532920582728e-05	3.50708219437612e-05	7.01937400237052e-05	2.65285541826144e-05	4.83355196844171e-05	7.76173305871986e-05	3.32774636795374e-05	2.4974263243327e-05	2.08271275958793e-05	0.0915169695102128	0.066347650575741	0.0839267879676865	0.000121017372342269	0.0524197737774379	0.0490078329403358
C20825	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
G00094	0.366341104776354	0.31188568204021	0.294949381073342	0.219386935369619	0.189148820931412	0.311482196140144	0.452727618806635	0.314665703263962	0.267814770634117	0.21072381264337	0.421595707807273	9.0654413242075e-05	0.261674792156806	0.322735466534036	0.238149274760381	0.298784759997181	0.437994616511801	0.389620290145175	0.283934684101407	0.290950757222667	0.501711606769388	0.301586562736561	0.193732211966728	0.764084653485269	0.382476986303066	0.363232015568572	0.519887015998932	0.50705683633859	0.484447283791429	0.422632363505993	0.237974536412554	0.483875992649053	0.268453135126691	0.331561900743419	0.664769127301545	0.313376806763815	3.13847080735119e-05	0.60170782891576	0.535511720677168	0.457804476153758
G00118	0.154655958356275	0.285126960141336	0.303323475585998	0.0916102929667221	0.0429004873830241	0.213633747552563	0.0642450659439244	0.235290953930327	0.158109960815036	0.152824260419852	0.171096835755513	0.0820558367588454	0.227608122273085	0.193333493897036	0.165157617055448	0.368622371389575	0.146815027728328	0.141309076411725	0.0807169162283577	0.221555323255939	0.00135984576364867	0.0306487766419694	0.0271904546501274	0.0356918668524774	0.18061104748761	0.0104062396237522	0.001693738653329	0.43261018317217	1.46346737972536e-06	0.040305025797254	0.153748418384417	0.0404892838908897	0.401293751139602	0.160850218272228	3.27369786834453e-09	0.0329188681265979	0.000298463409527994	0.0341384350221197	0.132653953157134	0.00402904174951257
G00037	0.171072571402934	0.445378047571965	0.571986549439781	0.400400114922263	0.0807258749498184	6.32013695610611e-05	0.0813559644359311	0.236665968693297	0.133171781585629	5.44235775704616e-05	7.68284489947035e-05	0.159994947521589	0.580715226914031	0.037107767173773	0.484334739593606	0.592963958967251	0.310771913002731	0.276344980164455	5.08578409131877e-05	0.107919565866263	0.0147493855939337	9.48016764008575e-05	1.71037268443808e-05	0.117314812764058	0.108977411235657	0.0177209273293244	0.108256542636928	0.120185545952031	0.0442599077384346	0.103877177674098	8.48046390911072e-05	2.0014636236354e-05	0.0894919657903803	4.22833423489033e-05	0.151453572344426	0.11915202111834	1.00000000502476e-08	0.232200811231075	5.57259682790745e-05	0.135138259511218
G00050	0.221404304529389	0.277564024609106	0.36389842297169	0.147335744295878	0.323160383695359	0.31331009797406	0.323135841999672	0.374929822829947	0.168769441792207	0.324632480291253	0.307887238589027	0.431252266688885	0.263407527498431	0.306060610549548	0.386419751492812	0.18694293943015	0.312734233370822	0.332541527697687	0.327111527825229	0.205137930736581	0.157528948174031	0.940183539566506	0.12679348204521	0.491685313234111	0.421688541448087	0.187783053504467	0.290303536816288	0.986519195851002	0.142138994969373	0.100442746453993	0.670175149472404	0.131192864774987	0.137308198115296	0.290148786336922	0.210290982828485	0.302703858249548	8.01628071619431e-05	0.377308582629696	0.452166228735145	0.143790988592213
G00012	0.00418892864601061	0.0623737393970337	0.012418240017828	0.0188731906532044	0.00089216247319901	0.00105810601685319	0.0102372265397118	0.00778697047760513	0.00250587577630468	0.0127651945473261	0.000494116442678938	0.00239474395910388	0.0160155424903451	0.013208433087296	0.00744003193538656	0.00871724015044961	0.0149555289531255	0.0142983293730777	0.0223412441143892	0.00347129502439802	0.0990666139224035	0.755450112828945	0.189634644486237	0.0152021235064619	0.469812217504362	0.0401418968653615	0.153692523830583	0.1133516217839	0.0931155358658203	0.0167305774799297	0.284870428420254	8.1823436914874e-13	0.0621397874147056	0.0026213498253238	0.125612607610406	0.0530818507011515	0.30634362129839	0.129941013611657	0.338818629054718	0.233067505880718
G00019	0.0839381242256747	0.0602231883008844	0.0373051972301223	0.0217842944097325	0.225230136473094	0.212347111926758	0.137799220044026	0.0354735343808116	0.078162362900588	0.297001863771949	0.0619139086956682	0.249791233497187	0.0589671607452302	0.113696400983238	0.00179331880212041	0.0757438071528765	0.0782609354308849	0.0180916577499973	2.92117788954771e-05	0.079963878085929	0.0975545388589777	0.0222392967271334	0.0415039590229707	0.156423885163306	0.129317705120814	0.0361609289536274	0.0642757407786587	0.00364404480630176	3.35669383887405e-05	0.0157486562119122	0.0697877272228137	0.00768583750053131	0.198476104223387	0.0311002079055981	0.0192729008141032	0.0405581604657202	0.0586865911209038	0.229567946575397	0.0600505631707781	0.00746401376575934
G00022	2.48216420584146e-06	3.02971646637396e-06	1.56893890179699e-06	1.02110258759502e-06	2.21741552586252e-06	4.08562460352258e-06	4.93781928256887e-06	1.41954773269504e-06	2.69410571729356e-06	9.26532794542911e-06	2.05908712924696e-06	1.60879939925529e-06	4.93520231914513e-06	2.3156766117971e-06	1.62677769810493e-07	2.74813227307824e-06	1.63636226269137e-06	1.32986984757721e-06	1.59291357881841e-10	1.99900215258619e-06	5.3696739986675e-06	4.73301993553221e-05	2.92549261748931e-06	1.57207482800459e-05	1.49396970141602e-05	5.41725697089657e-06	2.03132755011159e-05	1.7451873279839e-10	1.18832863564844e-05	4.67044288976481e-06	4.11163504743239e-06	1.74769711891454e-06	1.86432733408903e-05	4.90910760608809e-06	2.2886876323791e-05	2.25064625636318e-06	1.55605973419792e-05	1.77509403510578e-05	9.01574137313066e-06	3.29108075503015e-06
G00018	0.00892569724448944	0.00904318208429444	0.00507342180194359	0.00299021696505364	0.0133986486852531	0.00505281928070733	0.012760728423589	0.00250366490953091	0.00470606150069142	0.0141504234597024	0.00466562788151825	0.0036292546105321	0.01363873777656	0.00808950177549816	0.000311907512101528	0.00430451317775016	0.00682320780503998	0.00922317473453615	1.49691326001289e-09	0.00536606765958003	0.0347548853913126	0.149347197449593	0.0537823164587039	0.0854936456781235	0.238201278864285	0.102006258267438	0.187272322474158	0.00351768316329759	0.152286198358951	0.0452134490090017	0.00243935676362694	0.000323464977371457	0.16167970883625	0.0633109862000882	0.0839451298198484	0.0789586229186636	0.0358843734083047	0.0487798202731164	0.0372468820899641	0.00836744773575693
G00872	0.0295085434141528	0.014738795547979	0.0122161014127518	0.0227298243288229	0.0602514522400783	0.0688177399274528	0.0626719600465122	0.0361387191956108	0.0204531358996297	0.1968675156496	0.0401025889620581	0.0630081211549838	0.0110140242106366	0.0404310269296547	0.0183300771760846	0.0220880246546299	0.131095423384039	0.0745923155818444	0.0516720557492309	0.0206940670468565	0.0680225112346359	2.75011513561907e-09	0.0293509981832644	0.0924286580991082	0.00816681447123502	0.0487791623105707	0.0158998955892155	0.00829677861161193	0.0216314540391039	0.0856889201277314	0.00705738105874609	0.0750630043752896	0.0315518137896831	0.103835182543174	0.033208189918587	0.0327435535414705	8.47498889000597e-06	0.0838740545988736	0.0115591385972634	0.0399097083174741
G02632	0.00103183606353741	0.000141954465966987	0.000512489905799884	0.00253434349444259	0.00220317134636527	0.00703716626403927	0.0017154796236325	0.00169904341629801	0.00132783859485497	0.0382074017986328	0.00698373219552295	0.005835836000601	0.00066411811257594	0.0103350836482724	9.48430993741312e-08	0.00106822041071364	0.00594015574045337	0.00223013136763017	0.00555575130696984	0.00131201377840773	0.000972625833232765	8.18215495357322e-11	0.00584768917861023	0.00958075562560767	0.000229106810406221	4.92728477823334e-05	0.00136771099016064	0.000480187976176438	0.00398991142339811	9.31139134685566e-08	0.000166699574203344	0.00220332657336675	0.00347012033449579	0.00612254425896896	0.00152089270799582	0.000142837050620348	4.82687253000602e-05	0.000926621969294605	0.00229159660601275	7.105427357601e-15
G01391	0.00454091774647758	0.0400637726789146	0.017565272021285	0.0362235770400755	0.0212691383238183	0.063705866873526	0.0451232644218655	0.00325387052549031	0.00439925366787086	0.117181736387625	0.0665191316413011	0.176551831608788	0.0215215593696402	0.0950270786796379	0.00557180882815356	0.00270946314621301	0.0420034415240216	0.0483809359002563	0.0692460670608007	1.3111990249004e-05	0.175996917155249	0.185102649604137	0.0357285352864591	0.157099559586884	0.557338382604358	1.19472707305057e-05	0.257052750391299	0.165452063832906	0.122105383012433	0.00805265076254746	0.0766186672465502	0.0778711400962898	0.0759279240795623	0.0820604790346879	0.141380493134154	0.0430959599238413	0.0411250697970146	0.170887775543197	0.127724684026069	0.0908751454077109
C05744	0.530941374354122	0.662543850645726	0.564942858073066	0.90708277772626	0.684052082173116	0.599155013008311	0.716381648011386	0.609148158440095	0.885797211868154	0.614831465784401	0.58709843994805	0.64522695550445	0.568176270341353	0.628347849801174	0.578915585436713	0.728224933069648	0.915485193401314	0.650152156814648	0.616985498275108	0.950045268205092	0.722916155002567	0.654994625706139	0.739318948467599	0.73261229041807	0.539475990835626	0.991366637715071	0.740512481298522	0.739308937957853	0.622195518438462	0.591942422164242	0.522489766897104	0.520650427507368	0.560126305192422	0.550003514414638	0.572148744416766	0.585389398346151	0.663386305213831	0.592697428533208	0.668835978780625	0.908252059567312
C05745	0.00122204057174924	0.0207402559945349	0.00807248244299885	0.558643960974726	0.0725792216540444	0.0203614150351656	0.112756041141585	0.0231128287268214	0.499021996516623	0.0267842746476029	0.0149535691667289	0.0422008470726133	0.00240993578509485	0.03572457709455	0.00386761375185563	0.126660601146911	0.676892771548281	0.0560833202415526	0.0123683353197382	0.8531346412664	0.171717027894546	0.0474893891045615	0.13575046472385	0.0682905957145927	0.00119949381986817	0.982733275430141	0.142540659326731	0.0300112713194022	0.00546946199649212	0.0235827744537485	7.51768375120143e-05	2.07056594092592e-13	0.00356785802574888	0.00198538902589906	0.00313912303702901	0.0110727613968982	0.0291441489755794	0.0259228232282521	0.00666838046813079	0.134846495401938
C00040	0.186018154783406	0.242689953791187	0.246734834452193	0.318938545663356	0.906354604537244	0.368648799065868	0.527988190582943	0.235113671043298	0.855890469711791	0.451342170015128	0.261519146767637	0.897116534926315	0.189001459488037	0.363849971101616	0.255198929115332	0.319007213736643	0.70023043874311	0.148388924580046	0.631673724981462	0.606893818280336	0.113591761836395	0.0460901549628078	0.207642022100512	0.106083498414023	0.0384393148343207	0.206129536432744	0.0820145408589994	0.130126314696856	0.0643995004179702	0.0177613038482696	0.0384598948009909	0.0372866518903999	0.0431181057000136	0.0978138559387103	5.76901220616932e-06	0.0916612155021065	0.109783475067501	0.137656249758997	0.0324216642431568	0.0351954046631938
C02593	0.147083978570867	0.203394964707639	0.213841939143963	0.357559043309836	0.82992013103042	0.285182964552059	0.40186317404279	0.187598011874819	0.933568502897494	0.404318289274662	0.220836002741464	0.985960816712378	0.155165943473395	0.308303255580384	0.219505715220374	0.24708996328724	0.592843734246864	0.106076370419948	0.617841119639911	0.550978714337669	0.0887905457917397	0.084798744937103	0.229121599566932	0.075048902437907	0.0686377551911527	0.176786374857982	0.171805901416908	0.378735168437546	0.163521798427935	0.0165138597308214	0.064488472333373	0.0705991739647264	0.0546847359275394	0.0966881237324195	0.0258631626221817	0.0879912725219718	0.17417629824469	0.0952323764213897	0.0433749664223295	0.0282921975833581
