TCGA-BH-A18L-11A-42R-A12D-07	TCGA-BH-A0BM-01A-11R-A056-07	TCGA-BH-A1FE-01A-11R-A13Q-07	TCGA-BH-A1FE-11B-14R-A13Q-07	TCGA-BH-A0H9-01A-11R-A056-07	TCGA-BH-A209-11A-42R-A157-07	TCGA-BH-A0B5-01A-11R-A12P-07	TCGA-BH-A1F6-11B-94R-A13Q-07	TCGA-E9-A1N6-11A-32R-A144-07	TCGA-A7-A0CH-11A-32R-A089-07	TCGA-BH-A1F2-11A-32R-A13Q-07	TCGA-BH-A18N-11A-43R-A12D-07	TCGA-AC-A2FB-01A-11R-A17B-07	TCGA-BH-A204-01A-11R-A157-07	TCGA-A7-A13F-11A-42R-A12P-07	TCGA-BH-A1F0-11B-23R-A137-07	TCGA-BH-A0B7-11A-34R-A115-07	TCGA-BH-A0BT-11A-21R-A12P-07	TCGA-E2-A15K-01A-11R-A12P-07	TCGA-E9-A1NG-01A-21R-A14M-07	TCGA-BH-A0B8-11A-41R-A089-07	TCGA-BH-A0DO-01B-11R-A12D-07	TCGA-BH-A0BJ-11A-23R-A089-07	TCGA-E2-A1LH-01A-11R-A14D-07	TCGA-BH-A18Q-01A-12R-A12D-07	TCGA-BH-A0DG-11A-43R-A12P-07	TCGA-BH-A0DL-01A-11R-A115-07	TCGA-BH-A1FM-01A-11R-A13Q-07	TCGA-AC-A23H-11A-12R-A157-07	TCGA-E2-A15M-01A-11R-A12D-07	TCGA-E2-A1LS-11A-32R-A157-07	TCGA-BH-A0AY-01A-21R-A00Z-07	TCGA-BH-A0AY-11A-23R-A089-07	TCGA-E9-A1RB-01A-11R-A157-07	TCGA-BH-A0AU-11A-11R-A12P-07	TCGA-E9-A1RH-11A-34R-A169-07	TCGA-E9-A1RH-01A-21R-A169-07	TCGA-BH-A1EV-01A-11R-A137-07	TCGA-BH-A1EV-11A-24R-A137-07	TCGA-BH-A0C0-11A-21R-A089-07	TCGA-BH-A1FD-11B-21R-A13Q-07	TCGA-E9-A1NA-11A-33R-A144-07	TCGA-E2-A1IG-11A-22R-A144-07	TCGA-BH-A0BM-11A-12R-A089-07	TCGA-BH-A0BW-11A-12R-A115-07	TCGA-BH-A1FB-01A-11R-A13Q-07	TCGA-E9-A1NF-11A-73R-A14D-07	TCGA-E9-A1NF-01A-11R-A14D-07	TCGA-E2-A15I-11A-32R-A137-07	TCGA-E2-A15I-01A-21R-A137-07	TCGA-BH-A0BV-11A-31R-A089-07	TCGA-BH-A0BV-01A-11R-A00Z-07	TCGA-BH-A0DT-01A-21R-A12D-07	TCGA-BH-A1EW-11B-33R-A137-07	TCGA-BH-A18V-01A-11R-A12D-07	TCGA-BH-A18V-11A-52R-A12D-07	TCGA-AC-A2FB-11A-13R-A17B-07	TCGA-BH-A0DQ-01A-11R-A084-07	TCGA-A7-A13F-01A-11R-A12P-07	TCGA-BH-A1F0-01A-11R-A137-07	TCGA-BH-A0H7-11A-13R-A089-07	TCGA-BH-A18U-11A-23R-A12D-07	TCGA-BH-A0E0-11A-13R-A089-07	TCGA-BH-A18U-01A-21R-A12D-07	TCGA-BH-A0E0-01A-11R-A056-07	TCGA-BH-A0BT-01A-11R-A12P-07	TCGA-BH-A0AZ-11A-22R-A12P-07	TCGA-BH-A18K-11A-13R-A12D-07	TCGA-BH-A18K-01A-11R-A12D-07	TCGA-BH-A1FH-11B-42R-A13Q-07	TCGA-A7-A0D9-01A-31R-A056-07	TCGA-A7-A0D9-11A-53R-A089-07	TCGA-E2-A15K-11A-13R-A12P-07	TCGA-BH-A1EU-01A-11R-A137-07	TCGA-BH-A1EU-11A-23R-A137-07	TCGA-BH-A18P-11A-43R-A12D-07	TCGA-BH-A0B8-01A-21R-A056-07	TCGA-BH-A0DO-11A-22R-A12D-07	TCGA-E2-A1BC-01A-11R-A12P-07	TCGA-BH-A0DD-11A-23R-A12P-07	TCGA-BH-A0DD-01A-31R-A12P-07	TCGA-BH-A0DG-01A-21R-A12P-07	TCGA-BH-A208-11A-51R-A157-07	TCGA-E2-A153-11A-31R-A12D-07	TCGA-E2-A153-01A-12R-A12D-07	TCGA-BH-A0BS-01A-11R-A12P-07	TCGA-BH-A0BZ-01A-31R-A12P-07	TCGA-BH-A1EN-11A-23R-A13Q-07	TCGA-BH-A1EN-01A-11R-A13Q-07	TCGA-BH-A1F8-01A-11R-A13Q-07	TCGA-BH-A0BQ-01A-21R-A115-07	TCGA-BH-A0DP-11A-12R-A089-07	TCGA-E9-A1RI-01A-11R-A169-07	TCGA-BH-A0DT-11A-12R-A12D-07	TCGA-A7-A0CH-01A-21R-A00Z-07	TCGA-BH-A1EW-01A-11R-A137-07	TCGA-A7-A0CE-01A-11R-A00Z-07	TCGA-E9-A1N4-11A-33R-A14M-07	TCGA-E2-A1LH-11A-22R-A14D-07	TCGA-BH-A1FG-11B-12R-A13Q-07	TCGA-E2-A1BC-11A-32R-A12P-07	TCGA-BH-A1FN-11A-34R-A13Q-07	TCGA-BH-A1FN-01A-11R-A13Q-07	TCGA-BH-A208-01A-11R-A157-07	TCGA-BH-A1FM-11B-23R-A13Q-07	TCGA-BH-A18S-01A-11R-A12D-07	TCGA-AC-A23H-01A-11R-A157-07	TCGA-E9-A1RC-11A-33R-A157-07	TCGA-BH-A0DH-01A-11R-A084-07	TCGA-E2-A1LS-01A-12R-A157-07	TCGA-BH-A0DV-01A-21R-A12P-07	TCGA-BH-A0AU-01A-11R-A12P-07	TCGA-E9-A1RD-01A-11R-A157-07	TCGA-E9-A1RD-11A-33R-A157-07	TCGA-BH-A0E1-11A-13R-A089-07	TCGA-BH-A0BA-11A-22R-A19E-07	TCGA-BH-A0H5-11A-62R-A115-07	TCGA-BH-A18J-11A-31R-A12D-07	TCGA-BH-A203-01A-12R-A169-07	TCGA-AC-A2FM-11B-32R-A19W-07	TCGA-BH-A18M-01A-11R-A12D-07	TCGA-BH-A18M-11A-33R-A12D-07	TCGA-BH-A1FJ-01A-11R-A13Q-07	TCGA-BH-A18R-11A-42R-A12D-07	TCGA-BH-A18R-01A-11R-A12D-07	TCGA-BH-A0DK-11A-13R-A089-07	TCGA-E9-A1ND-11A-43R-A144-07	TCGA-E9-A1N5-11A-41R-A14D-07	TCGA-BH-A0BC-01A-22R-A084-07	TCGA-BH-A0BC-11A-22R-A089-07	TCGA-BH-A0BA-01A-11R-A056-07	TCGA-BH-A0HK-11A-11R-A089-07	TCGA-BH-A0HK-01A-11R-A056-07	TCGA-BH-A0H5-01A-21R-A115-07	TCGA-BH-A203-11A-42R-A169-07	TCGA-AC-A2FM-01A-11R-A19W-07	TCGA-E2-A158-01A-11R-A12D-07	TCGA-BH-A1FU-01A-11R-A14D-07	TCGA-BH-A1FU-11A-23R-A14D-07	TCGA-E9-A1RF-01A-11R-A157-07	TCGA-E9-A1N5-01A-11R-A14D-07	TCGA-BH-A1FR-01A-11R-A13Q-07	TCGA-BH-A1FR-11B-42R-A13Q-07	TCGA-BH-A1ET-01A-11R-A137-07	TCGA-BH-A1ET-11B-23R-A137-07	TCGA-BH-A18J-01A-11R-A12D-07	TCGA-BH-A1FJ-11B-42R-A13Q-07	TCGA-E2-A158-11A-22R-A12D-07	TCGA-BH-A0DK-01A-21R-A056-07	TCGA-E9-A1ND-01A-11R-A144-07	TCGA-E9-A1RF-11A-32R-A157-07	TCGA-E9-A1N9-01A-11R-A14D-07	TCGA-E9-A1N9-11A-71R-A14D-07	TCGA-BH-A1FC-11A-32R-A13Q-07	TCGA-BH-A1FC-01A-11R-A13Q-07	TCGA-BH-A1FD-01A-11R-A13Q-07	TCGA-BH-A0BS-11A-11R-A12P-07	TCGA-AC-A2FF-11A-13R-A17B-07	TCGA-AC-A2FF-01A-11R-A17B-07	TCGA-BH-A0BZ-11A-61R-A12P-07	TCGA-BH-A0BW-01A-11R-A115-07	TCGA-BH-A1FB-11A-33R-A13Q-07	TCGA-BH-A1F8-11B-21R-A13Q-07	TCGA-BH-A0BQ-11A-33R-A115-07	TCGA-BH-A0H9-11A-22R-A466-07	TCGA-BH-A209-01A-11R-A157-07	TCGA-BH-A0DP-01A-21R-A056-07	TCGA-BH-A0B5-11A-23R-A12P-07	TCGA-E9-A1RI-11A-41R-A169-07	TCGA-BH-A1F6-01A-11R-A13Q-07	TCGA-E9-A1N6-01A-11R-A144-07	TCGA-E2-A1LB-01A-11R-A144-07	TCGA-E2-A1LB-11A-22R-A144-07	TCGA-BH-A1F2-01A-31R-A13Q-07	TCGA-BH-A18N-01A-11R-A12D-07	TCGA-A7-A0CE-11A-21R-A089-07	TCGA-E9-A1N4-01A-11R-A14M-07	TCGA-BH-A0DQ-11A-12R-A089-07	TCGA-BH-A204-11A-53R-A157-07	TCGA-BH-A0H7-01A-13R-A056-07	TCGA-BH-A0B7-01A-12R-A115-07	TCGA-BH-A0AZ-01A-21R-A12P-07	TCGA-BH-A1FH-01A-12R-A13Q-07	TCGA-BH-A0B3-01A-11R-A056-07	TCGA-BH-A0B3-11B-21R-A089-07	TCGA-GI-A2C9-01A-11R-A21T-07	TCGA-GI-A2C9-11A-22R-A21T-07	TCGA-E9-A1NG-11A-52R-A14M-07	TCGA-BH-A18P-01A-11R-A12D-07	TCGA-BH-A1FG-01A-11R-A13Q-07	TCGA-BH-A0BJ-01A-11R-A056-07	TCGA-BH-A18Q-11A-34R-A12D-07	TCGA-E9-A1R7-01A-11R-A14M-07	TCGA-E9-A1R7-11A-42R-A14M-07	TCGA-BH-A0DL-11A-13R-A115-07	TCGA-BH-A0C3-11A-23R-A12P-07	TCGA-BH-A0C3-01A-21R-A12P-07	TCGA-BH-A18S-11A-43R-A12D-07	TCGA-BH-A1EO-11A-31R-A137-07	TCGA-BH-A1EO-01A-11R-A137-07	TCGA-E2-A15M-11A-22R-A12D-07	TCGA-E9-A1RC-01A-11R-A157-07	TCGA-BH-A0DZ-01A-11R-A00Z-07	TCGA-BH-A0DZ-11A-22R-A089-07	TCGA-BH-A0DH-11A-31R-A089-07	TCGA-BH-A0DV-11A-22R-A12P-07	TCGA-E9-A1RB-11A-33R-A157-07	TCGA-BH-A0E1-01A-11R-A056-07	TCGA-BH-A0C0-01A-21R-A056-07	TCGA-E2-A1L7-11A-33R-A144-07	TCGA-E2-A1L7-01A-11R-A144-07	TCGA-GI-A2C8-11A-22R-A16F-07	TCGA-GI-A2C8-01A-11R-A16F-07	TCGA-BH-A18L-01A-32R-A12D-07	TCGA-BH-A0HA-01A-11R-A12P-07	TCGA-BH-A0HA-11A-31R-A12P-07	TCGA-E2-A1IG-01A-11R-A144-07	TCGA-E9-A1NA-01A-11R-A144-07
C00002	0.0758339996034425	0.130513426266667	0.25014927699007	0.123372526038147	0.299567181662044	0.103106292743375	0.0307479302105873	0.0637242482142323	0.0506385984375495	0.0644443949323649	0.0756827484836862	0.0651420861897424	0.118806107448646	0.287410640671168	0.136800321635514	0.0583294025527844	0.0654320532328755	0.0486737565525294	0.321589123053344	0.169306606534623	0.130813757010064	0.0916274352170152	0.0777925239818805	0.223864467462937	0.150703495157812	0.0605815233829231	0.436198589564469	0.352021415044683	0.0626685254863555	0.121917321766857	0.141303336114747	0.167185704872202	0.0374568896482776	0.312602987153351	0.0721802482835319	0.0733759673021701	0.397316155606449	0.307043578973912	0.0938764608757755	0.0942740711926353	0.071362942919019	0.079809174158087	0.116098301284296	0.0676788624710963	0.0808043571540886	0.0987326916402105	0.0652110603600602	0.130169769285897	0.107261668220065	0.0236065601139795	0.0785221218480404	0.14656871797707	0.118988393927594	0.10486984951661	0.0684743619999898	0.0431640691231195	0.0392878328450575	0.0875406611356627	0.15708634138448	0.0922473893894792	0.0401589204021422	0.0605245174623704	0.149800577507694	0.58471391545453	0.106929400754936	0.333426254969338	0.0628389493682865	0.0837375363361959	0.225203781457024	0.0464687273828119	0.163336005363365	0.0975904729387821	0.0814800661056831	0.0388196946420671	0.0621302748065643	0.0369982285785683	0.138641981334327	0.0411047971482068	0.21812095564327	0.120604870593143	0.344416993497751	0.0585859278689059	0.0604575455888371	0.0535520598014426	0.103730459302121	0.31734918747304	0.131853209336164	0.0830283884135188	0.298924408491131	0.402854375562744	0.087437343325165	0.0639577454291951	0.100673904562069	0.0791426974602245	0.228121076831455	0.286744159255275	0.343277869517522	0.0752017847910542	0.0360383258277313	0.0733920909578286	0.0988967153528579	0.0393049005617374	0.256329909527781	0.177323841524333	0.0525504980519883	0.241309320737619	0.543870945174473	0.12163641294537	0.0528573163500384	0.171662245227847	0.060730902395452	0.013744559068446	0.14681595805971	0.125993564107379	0.0603117565219552	0.056063292378112	0.0774079630705689	0.0746883239300985	0.53774095421741	0.0870163732560199	0.11067770490624	0.0631033817175631	0.367622740662767	0.0474846542759645	0.314739779622058	0.129209493740238	0.0952634325760263	0.0975643966553245	0.145530177257085	0.0720316599843338	0.0993295546875737	0.122977564234907	0.179187559027637	0.104887914709462	0.105176514623057	0.0881306401687603	0.31331151532089	0.287407246695015	0.0829514839265665	0.365731722583808	0.368052477441336	0.152593903441629	0.0528851696464201	0.151642629720813	0.0719320286513598	0.083782922657057	0.0710614414408495	0.127883296706037	0.00883083697064369	0.158643134567835	0.19094324901855	0.132507283818124	0.0718345841149017	0.093883190979418	0.254572999125648	0.086958792787144	0.0467046204570343	0.100190928328513	0.0789858839306461	0.0736561122200255	0.124988328196148	0.0931925025808722	0.071782843895735	0.0598985257002931	0.0650311953104967	0.429964436204434	0.0955323525734133	0.236100686375044	0.134093122323256	0.187835552047585	0.341389748074272	0.34777159276108	0.0980604599897151	0.398188358941471	0.0462757190839399	0.123641993586034	0.292799366992099	0.0742216523186814	0.070657208507301	0.11540595182345	0.168515737052943	0.0949141490306831	0.0819473846678478	0.153311835072848	0.063022261539821	0.136480360159926	0.0535282022672218	0.0448726943678667	0.14652583545786	0.273229665613746	0.0118265684171973	0.0826565396711804	0.18577225078754	0.0552729981871545	0.0870036821962878	0.0683228514468268	0.0563232493196228	0.0433667211103941	0.116718738727942	0.169706617274932	1.62665083196512e-05	0.174234983694575	0.158967385418684	0.0990360613952583	0.05268159679308	0.096091738269656	0.0688773205919012	0.181539222358203	0.254556878993864	0.0433297457337444	0.240321710693987	0.555868505279351	0.074417430170763	0.408571079566915	0.103454087976323	0.0839802718765631	0.210251026589339	0.127714171075857
C00022	0.0094608897160518	0.0182623116939801	0.0128171941461392	9.80747724976805e-07	0.0698244532886786	0.00530227459665494	0.0521545871759501	0.000592724017165425	0.00487163183958633	0.0268518244401001	0.0109141644941766	0.00414671637469305	0.0220773515632577	0.0573111824931026	0.0153746802061631	0.00535227054738707	0.00110157816568507	0.00948949598447613	0.112223290733383	0.229878133299911	0.017029339579875	0.0100943346895931	0.00725195773579274	0.104709162173481	0.00975508545250742	6.46324147264843e-05	0.366993859635049	0.0816558735845082	0.0039204904502706	0.0105367011673672	0.00967080416612381	0.0740724161193138	0.00854000563347485	0.298618190768876	0.00204509410005133	0.0101384789710292	0.440523264027727	0.414563457500677	0.0022995310711284	0.00465752335330682	0.00381922776803967	0.0149017098769989	0.00895085133225992	0.00944734268237174	0.00710639184272316	0.012303289437937	0.01643411218791	0.107345682392808	6.86509978733429e-05	0.00524505340192005	0.0035082308761849	0.0419783419493186	0.0212765142418772	0.0023892629920898	0.140243188256241	0.00819702252036802	0.0134058535632529	0.023150459413094	0.203013733973354	0.0282625864962957	0.0168881262560336	0.00507262189930263	0.0544542522822904	0.170494590554648	0.226061193620942	0.0492164815024165	0.000384075092156988	0.0020015680953942	0.0554276701942526	0.00778182849047249	0.0432410491970502	0.0206338678225819	0.0315363190980418	0.00174837622693785	0.00125216094522773	0.00662293276014209	0.0793592846068416	0.00378042076788992	0.0101029258109787	0.0112278947086243	0.0324884758438164	0.0173762053329426	0.00139612995867827	0.00549419752634234	0.217916973732974	0.15511981307885	0.0721362229169705	0.00942653402560578	0.283772018305447	0.0422473417944298	0.0455056058546412	0.00593199478881012	0.0118326816201532	0.00422652121487804	0.0255006538057954	0.0235149879733143	0.559406599195715	0.00242629736238104	0.00992927518271136	0.00335341984737036	0.00632959829794416	0.00376417100536808	0.310710932596123	0.0392522120795021	0.00188944876538	0.057201029496228	0.0797305744528425	0.0122620789018549	0.064893100334726	0.000837114360399904	0.0658942315041489	0.0566949035946143	0.0181950178070098	0.00789622584699962	0.0119829379809616	0.00683716100306753	0.00194795173556683	0.00412453473078095	0.123038830032641	0.0269439746906274	0.0214756154256168	0.00311545144612702	0.0527326471543879	0.00140073626694892	0.196869573310815	0.0188701068581105	0.0458833441674754	0.0239629854944355	0.105411108450692	0.0116736447298978	0.00101145904166899	0.0239323028321613	0.0463520460755779	0.0242265314059545	0.00179550144747742	0.044774862511767	0.0543736659300615	0.0889913418543719	0.00169917439028683	0.113444926425062	0.0626309160872967	0.0754478788776748	0.00415201110355568	0.0121059248800683	0.000101670792594044	0.065325613363527	0.000431799354911055	0.0189942082411709	0.0218827295462352	0.335063043502288	0.00246520418866736	0.0395187133689852	0.00645388903983296	0.00383460175043776	0.0664542405883563	0.220308461410737	0.012479403179539	0.0189889628291522	0.0112003989869112	0.00899015237238271	0.0234999114859653	0.00161373529035269	0.00628561709516623	0.00391814091229747	0.0127724788182267	0.0545404238651323	0.0141614733513072	0.0184962300194478	0.000496511506144437	0.168783938233633	0.152200939375999	0.0546250367475344	0.00469643588780011	0.0125642757020537	0.0475750359049876	0.017943437524813	0.160639954895817	0.00471360147931338	0.0150717956315662	0.158902654955482	0.0350846897838497	0.0240980959132826	0.00899832934588063	0.652811587373843	0.00324834870441476	0.0848484018776634	0.00236446307395793	0.0057332483797527	0.0408591677564841	0.0590069957536966	0.0274783785836089	0.000223645472243406	0.00531305742642502	0.0047784998810298	0.00464824504323091	0.000866255793327386	0.0412146650837813	0.0160033662255561	0.0496508822563547	0.0376677791929667	0.00597790332902048	0.340370473324967	0.554064977026614	0.0652697086401988	0.0266504103441462	0.00366946328717199	0.0142751693264964	0.093276870497601	0.107029013589703	0.00694502025604204	0.0481804516481773	0.24946031032725	0.014468596407499	0.0961780932753491	0.0487374357086623	8.00639957457272e-05	0.0456307119814549	0.121056241826643
C00026	0.130087395905379	0.0193053988822594	0.0799942829140301	0.0123752947740161	0.191902332780562	0.0593468320939943	0.0605138469814026	0.148347349272794	0.0601582689291313	0.164031153081696	0.313693755972003	0.0664255898216959	0.0922214627445803	0.109845984823029	0.158429289130071	0.0876901758664824	0.0148637311289338	0.0269155858016573	0.119060408481937	0.0347731517177399	0.751899097980741	0.0953248509187236	0.0291620588636072	0.00320726122452009	0.0978360481182932	0.0126564438411779	0.130949632986109	0.0450654944839027	0.0454473114194783	0.0741239844193153	0.812014250253247	0.0983504886993665	0.0668784467180972	0.122129047510716	0.0170291668654076	0.397819382456295	0.10098972114069	0.152150532608579	0.0585835096377441	0.0323216503699426	0.260647388275037	0.143265802530951	0.258011176696594	0.0330831722592757	0.0118572889128934	0.0171907603214025	0.279643560864772	0.0967811260112855	0.640101512832139	0.010785998785408	0.0344648185117058	0.0982955857101775	0.0387872994123766	0.0447523387302352	0.105416450336023	0.0343673331448812	0.083799721667448	0.0624026009564986	0.22896217899088	0.0558414171029454	0.0977446766423732	0.0247716725529921	0.193716996075468	0.178151610077007	0.191243529870089	0.0367553807663307	9.58316331345355e-06	0.122034286550348	0.0507037991884883	0.0375787586862162	0.104954791441339	0.470857308370209	0.0656620091866046	0.0441556028693428	0.0288986689675199	0.455664149736244	0.294226377877094	0.0286745996621457	0.0946427532664189	0.388782264570056	0.0992576003050077	0.0985834585371461	0.0302658709204295	0.0265315813146423	0.0287773685015448	0.365264306754854	0.123926732013066	0.229801813238489	0.518772596123493	0.118413686778528	0.100039188903023	0.0348766227955852	0.0137140668763773	0.024084915213028	0.057810063929308	0.142428878223121	0.352598769391561	0.0113909081469133	0.0306298497314215	0.0848872357187757	0.906613402568785	0.0203745457326149	0.0487202593884196	0.0639993505373101	0.0491686600074199	0.0818132127913161	0.234972630822616	0.550702252228457	0.0917403826171111	0.0149948743714323	0.0615241498690614	0.192374189081922	0.032922826787204	0.270649652480725	0.0795314132524674	0.0739509661765555	0.0120957025830329	0.0518510193261204	0.136579623137893	0.0763509858727967	0.04904825313158	0.0565091137377344	0.0792515688862364	0.126730328790175	0.462731643186115	0.0897224326680839	0.121534913181501	0.0624571245214989	0.153656907078639	0.0657975189459119	0.0683845447328308	0.049250938941175	0.24865629921482	0.0642831650016679	0.110175536966935	0.097854622001891	0.022224500894273	0.161248394972356	0.0427859939243276	0.0968035653785011	0.043341383559619	0.117939664696519	0.0053817618997295	0.0469619881109645	0.0132610766289724	0.0795236078886777	0.0338078628046112	0.306997662601221	0.101765155870946	0.0688290751697411	0.419531911914151	0.0488103301405077	0.0912318169641407	0.0537004411653333	0.156216890475457	0.19374536807743	0.0679631479470464	0.0338184647725777	0.0418559270920269	0.182597272847421	0.00606555598822778	0.0134813780538687	0.0422444852703916	0.0371124621952637	0.170813838692648	0.0834281344842983	0.0388534281030176	0.85094161634533	0.35686857664874	0.158022487466271	0.206585562338895	0.226646331253062	0.0487919086256858	0.13563694959926	0.0846014585969458	0.0381645565464578	0.327241167344055	0.0223397553101267	0.284659341608448	0.156103613536844	0.189647404864971	0.0675414525319001	0.0352291293605979	0.0901348603300069	0.0214551121497935	0.172304628182487	0.010106734836442	0.177633492854905	0.0974683460162866	0.137986485802913	0.120831551811982	0.0173367715285472	0.243577910937273	0.163702706775243	0.044314447552798	0.0379345186628176	0.115204641588357	0.0740679056565964	0.229681836043996	0.0198577180066977	0.0570488976323476	0.10266362953807	0.116759298697188	0.101981400461556	0.153439885512558	0.0160444505657669	0.147018471002825	0.135323500804942	0.21533099386091	0.012408021388045	0.0743830604733401	0.628866295908404	0.00369543339285294	0.121227892611894	0.0204456383625837	0.00670603270878323	0.0737864084958316	0.0854964463795246
C00042	0.0967286939045706	0.0684868501987859	0.0163010524969902	0.022113536122596	0.108583766325846	0.0628342772463487	0.000454969761724988	0.121893886340243	0.0290229686852921	0.0533457054884274	0.0293058880443715	0.0675537805481901	0.0313207267909466	0.461700691157609	0.0175377760904954	0.0356346458253036	0.039316764991749	0.0607255848166843	0.0830688730069765	0.146435150033859	0.0526513212535936	0.128672697430849	0.0764829519806832	0.000438235941559117	0.0367173330613078	0.0456454088190741	0.0444862901189427	0.0780646273790314	0.0433455443617116	0.0730283136259174	0.0552250344940867	0.0496935460557832	0.0511757868803798	0.0474157469352586	0.109600211792404	0.0282415848990664	0.0991276782751859	0.0505421307091604	0.0431806608367777	0.075262996721901	0.0377065827258525	0.0181510551484592	0.0237571792671141	0.035150202730058	0.0558863326259362	0.0671912437050904	0.0218143335710946	0.00714864730168963	0.0362847376415556	0.0564635231303905	0.0885596705291867	0.236145345886512	0.300496996874299	0.108620154475289	2.30447713889248e-05	0.0236390692067776	0.0421544310769006	0.103848286006087	0.0376291145249457	0.00814007064031519	2.86347139833998e-05	0.0507201128462353	0.053981682110689	0.125441511368687	0.00202644596672708	0.160513930865155	0.0793918031473946	0.0710112434963212	0.0903726487713504	0.0115315473844279	0.133207801816545	0.0227730312025614	0.0112567427245807	0.0616776739160667	0.0354722539100283	0.0490958639010218	0.0502353712777195	0.0548534457209645	0.0217046616546878	0.00314930972674476	0.0624633827288799	0.0823925890000475	0.0552266514046631	0.0568984607738561	0.113105171792427	0.474913155439994	0.0124136478124053	0.049192041860851	2.74175942709398e-05	0.257564774298702	0.216292513317684	0.0787065459409718	0.184383244161661	0.067399203369333	0.146629519423235	0.0283036135947794	0.0514914530737806	0.0948096328582692	0.0654911458979502	0.0669997935488581	0.0310549734774375	0.0335188762059734	0.0334188845443951	0.0258781399950455	0.0449945562434338	0.0533471738208394	0.0857658349896777	0.0288316013645726	0.0343152270256816	0.02602366396846	0.0943348956040345	0.15076479897938	0.300092593670797	0.0756613369135509	0.0498925879128901	0.0633237815117211	0.0515468282538802	0.00176468319855427	0.0258547386003156	0.0343861219940321	0.116523530881816	0.046703603426493	0.168338521421426	0.0280372238309835	0.00676586383418609	0.106207281326713	0.0149033501107001	0.0373095936057881	0.04919711467224	0.0177239064965296	0.0458496184366957	0.0322413311340831	0.0492400320017746	0.0387061973689559	0.0478191663306242	0.131609586691465	0.022563886415197	0.0182498475845054	0.0724495564608465	0.0231672396973982	0.0103710691999697	0.135167038454976	0.0377221748047816	0.731136058566562	0.0446269902174693	0.0996820036512683	0.0373008555623882	0.0753776803623925	0.0752589726604878	0.0397850849145033	0.0168242940906483	0.0333537820216325	0.0334180838271296	0.0189825785482834	0.0123686314594073	0.191155119173508	0.0468604654291641	0.0974096804713316	0.0804558840071367	0.0372912445482718	0.0237233228187644	0.0468772005961811	0.0304456478553851	0.0682165789102035	0.0279669967311214	0.000962909988041383	0.0972363454953998	0.0437693127090554	0.0129896284618912	0.00072358055296462	0.0798172543545816	0.134168191229687	0.0690663907546046	0.0628319691798547	0.105469449205274	0.0466416739659195	0.171581164935382	0.10672182547489	0.0277306867198415	0.0627932424993257	0.0214055676960072	0.130813812803827	0.085299400223431	0.00919931563977161	0.0600538983521637	0.0552201556897027	0.0392429151584094	0.0252281013707634	0.0134879976836439	0.381112226270657	0.0907764328314079	0.0881340688587078	0.12319221600229	0.0199763986609159	0.0429366526898659	0.0561611792585246	0.0609471310186644	0.0133745373960084	0.0047833246077007	0.0520582277235815	0.0763348656140581	0.487674469352129	0.00530017917907233	0.0464541465021814	0.103043621322236	0.0519794609767515	0.0710542311430417	0.263210273407067	0.0231683660644934	0.0235299949755809	0.00112754208080912	0.0198206889327014	0.0413961695444279	0.000677929606090699	0.128903500822314	0.0475402931111827	0.0936655917370367	0.0827697520036085
