BIOCHEMICAL	499527	499529	499531	499533	499535	499537	499539	499541	499543	499545	499547	499549	499551	499553	499555	499557	499559	499561	499563	499565	499567	499569	499571	499573	499575	499577	499579	499581	499583	499585	499587	499589	499591	499593	499595	499597	499599	499601	499603	499605	499607	499609	499611	499613	499615	499617	499619	499621	499623	499625	499627	499629	499631	499633	499635	499637	499639	499641	499643	499645	499647	499649	499651	499653	499655	499657	499659	499661	499663	499665	499667	499669	499671	499673	499675	499677	499679	499681	499683	499685	499687	499689	499691	499693	499695	499697	499699	499701	499703	499705	499707	499709	499711	499713	499715	499717	499719	499721	499723	499725	499727	499729	499731	499733	499735	499737	499739	499741	499743	499745	499747	499749	499751	499753	499755	499757	499759	499761	499763	499765	499767	499769	499771	499773	499775	499777	499779	499781	499783	499785	499787	499789
1-arachidonoylglycerophosphoethanolamine*	0.35462890000000002	0.55728310000000003	0.7258329	0.29915609999999998	1.2524613	0.30242069999999999	2.1337025999999999	0.36744830000000001	0.85158350000000005	2.6123959999999999	0.29915609999999998	0.36876740000000002	0.63757160000000002	0.29915609999999998	1.0073208	0.29915609999999998	1.8270698999999999	0.3394547	0.29915609999999998	0.29915609999999998	1.8840376999999999	0.52373069999999999	0.29915609999999998	0.62009630000000004	0.42556470000000002	1.8840633	2.9554136	0.55689520000000003	1.1174858999999999	0.95444459999999998	0.94715570000000004	0.29915609999999998	0.488458	1	0.52433339999999995	0.29915609999999998	1.4022614	1.8938447	0.3519931	0.29915609999999998	1.982629	1.437068	0.361877	0.29915609999999998	0.54329070000000002	1.0007542	1.1506696999999999	1.4355709000000001	0.80050909999999997	0.74429619999999996	0.29915609999999998	1.3443769000000001	2.3681435999999998	1.8548868999999999	1	0.93521160000000003	1.2413394	0.95119690000000001	0.5679999	0.99267919999999998	1.2543686000000001	0.93608979999999997	1.7560494	1.0175745	0.29915609999999998	2.4945501000000001	4.1837833	0.29915609999999998	0.49980960000000002	0.29915609999999998	1.5888628	2.0617120999999998	0.85119270000000002	1.8919550000000001	3.3970440000000002	0.729738	0.78408	0.4585168	0.47489550000000003	0.32224720000000001	2.2026895999999998	0.32811430000000003	1.0663559	2.1607620999999999	1.9293317000000001	0.38387830000000001	1.3771903000000001	0.65007440000000005	2.4345810000000001	0.73599460000000005	0.35194249999999999	1.6119599	0.46353309999999998	5.8949986000000001	1.9045981999999999	3.8516219	0.70582730000000005	1.6382677999999999	2.2580233000000001	1.1326731999999999	1.2108691	0.30990839999999997	0.51213180000000003	0.8056622	1.2762819999999999	0.29915609999999998	1.7377221	5.9269730999999997	1.6535918999999999	1.0302836	0.39659290000000003	1.6535435000000001	0.69366499999999998	1.3150333999999999	0.4431889	1.1487902000000001	0.50408500000000001	3.6081186999999999	0.4584529	0.39866010000000002	6.4079915999999999	0.56827240000000001	1.276624	1.2349998	0.99924579999999996	2.0824311	0.71762170000000003	0.29915609999999998	0.98946959999999995	2.2947981	0.59774640000000001	0.78552549999999999
1-arachidonoylglycerophosphoinositol*	0.41144029999999998	0.41144029999999998	0.59131679999999998	0.41144029999999998	1.1248263999999999	0.50472280000000003	0.41144029999999998	0.99050910000000003	0.8308854	1.0923012999999999	0.41144029999999998	0.41144029999999998	0.94200609999999996	0.41144029999999998	0.48019650000000003	0.67421359999999997	1.5705245999999999	0.41144029999999998	0.84512960000000004	0.41144029999999998	0.41144029999999998	0.41144029999999998	0.41144029999999998	0.53634680000000001	0.41144029999999998	0.99890279999999998	0.79074169999999999	1.5967412000000001	0.41144029999999998	0.41144029999999998	0.70994049999999997	0.41144029999999998	1.0365127999999999	0.41144029999999998	0.41144029999999998	0.62411249999999996	0.82687259999999996	0.41144029999999998	0.43911099999999997	0.63228019999999996	0.41144029999999998	0.41144029999999998	1.0183982	0.61629820000000002	0.41144029999999998	0.41144029999999998	1.1249781000000001	0.48856820000000001	1.0200001000000001	0.41144029999999998	0.41144029999999998	1.74109	2.8264961999999998	1.0638666999999999	0.41144029999999998	0.896227	1.0033345	0.41144029999999998	0.41144029999999998	0.41144029999999998	0.41144029999999998	1.4410878	0.86629480000000003	0.97063460000000001	0.41144029999999998	0.98122050000000005	12.9683849	0.62857010000000002	1.4218983999999999	0.41144029999999998	3.5743893999999998	2.5009749999999999	1.0548921	3.1026878999999998	1.9779525	0.85006409999999999	0.41144029999999998	1	1.4512366999999999	0.41144029999999998	2.5563356000000002	0.41144029999999998	0.41144029999999998	2.8582353999999999	0.5850841	1.0982695	0.41144029999999998	0.69125270000000005	1.1017418999999999	1.9036857	0.41144029999999998	0.41144029999999998	1	7.2664967000000003	1.3645778	0.51178610000000002	0.94415020000000005	1.2144855999999999	2.5082263	2.0043289	2.2814239000000001	0.41144029999999998	1.0146503	0.99666549999999998	0.41144029999999998	0.41144029999999998	0.64279679999999995	9.8381471000000005	1.4750979	1.2184788	0.67977589999999999	0.91815000000000002	0.52435549999999997	0.65870130000000005	0.41144029999999998	0.41144029999999998	0.67648070000000005	11.1127941	1.7014146999999999	0.41144029999999998	10.307903100000001	0.97666839999999999	0.71044790000000002	1	0.41144029999999998	9.8596442	0.86146429999999996	0.41144029999999998	0.85306959999999998	2.253914	0.41144029999999998	0.94000499999999998
1-linoleoylglycerophosphocholine	0.14777609999999999	0.14777609999999999	0.90979069999999995	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.65905389999999997	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.80847769999999997	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.75597979999999998	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.77689299999999994	0.14777609999999999	0.14777609999999999	0.3699403	0.92394410000000005	0.14777609999999999	2.2086160000000001	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.2989348	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.96287560000000005	0.14777609999999999	1.0760559000000001	0.14777609999999999	0.14777609999999999	0.14777609999999999	1.900253	0.14777609999999999	0.14777609999999999	0.14777609999999999	1.6659466999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	2.2509624000000001	0.14777609999999999	0.14777609999999999	0.14777609999999999	1.7412437000000001	0.14777609999999999	0.14777609999999999	0.14777609999999999	1.4200482000000001	1.6118037999999999	0.14777609999999999	2.4666589999999999	5.5710525000000004	1.2364596000000001	0.14777609999999999	0.56544989999999995	0.74278460000000002	0.14777609999999999	1.0371243999999999	1	0.32989370000000001	3.1935905999999998	2.8568918999999999	0.1833264	0.14777609999999999	0.14777609999999999	0.55138790000000004	0.14777609999999999	0.14777609999999999	1.6107011	0.4845603	6.3070355999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.79174230000000001	1.3538144000000001	0.48182799999999998	1.2569604000000001	0.14777609999999999	0.14777609999999999	0.88514309999999996	1	0.14777609999999999	0.41975010000000001	0.14777609999999999	0.14777609999999999	0.4889114	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	1.8427393000000001	0.14777609999999999	5.0224897000000004	0.14777609999999999	0.14777609999999999	10.0317528	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.28638520000000001	1.1951057	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999	0.14777609999999999
1-methylimidazoleacetate	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.80040109999999998	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.7796244	1	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	1.7178309	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.80553129999999995	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.66299229999999998	0.54051530000000003	0.54051530000000003	0.54051530000000003	1.1832673	0.54051530000000003	0.54051530000000003	0.54051530000000003	1	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.82987500000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.93699080000000001	1.0107298	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.93566240000000001	0.54051530000000003	0.54051530000000003	0.54051530000000003	4.3236862	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	1.7006155999999999	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.86287250000000004	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.70971980000000001	0.54051530000000003	0.65683239999999998	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	1.1462466	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	1.2443006000000001	0.54051530000000003	1.2070087	1.1394221	0.54051530000000003	0.54051530000000003	0.54051530000000003	1.4903504999999999	1.0630092	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.65640739999999997	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003	1.3431675999999999	0.54051530000000003	0.54051530000000003	0.54051530000000003	0.54051530000000003
1-methylnicotinamide	0.41416370000000002	0.228438	0.82928579999999996	0.1666955	1.6718827999999999	0.4642714	0.8092028	0.51100080000000003	0.401509	0.46243960000000001	0.81684270000000003	0.26791039999999999	0.72798839999999998	0.1666955	0.96032379999999995	0.5769493	0.71677310000000005	0.1666955	0.31934299999999999	0.82089009999999996	0.63007060000000004	0.3107528	0.388513	0.88187819999999995	0.3490914	1	0.33218389999999998	1.3223859	0.1666955	1	0.1666955	1.3734961000000001	0.32261970000000001	0.65341640000000001	1.1110279999999999	0.1666955	0.58959660000000003	0.92358890000000005	0.65525990000000001	0.2638701	0.20026669999999999	0.35925859999999998	0.49105919999999997	0.53753779999999995	0.36106110000000002	0.61486890000000005	0.26759640000000001	0.51093259999999996	0.56823869999999999	0.46536119999999997	0.27076879999999998	0.88484759999999996	4.9038211	1.3006618999999999	0.84796859999999996	0.66266829999999999	0.1666955	0.56422380000000005	0.1666955	0.66009490000000004	0.53678840000000005	0.53147679999999997	0.41393869999999999	0.73397610000000002	0.3882639	1.0214334	1.7435799000000001	0.70333389999999996	1.4882744000000001	1.251374	0.6102495	4.4112178999999996	1.8439713	1.7205054	1.7344303000000001	1.9348394	1.4509649	0.27618860000000001	4.6637241999999999	1.0764111000000001	1.9815708000000001	1.4072697000000001	1.7656402	6.2975175999999999	1.4678377	2.0904910999999999	1.1115128000000001	2.0826242000000001	1.8733584999999999	3.5571951999999998	0.97127280000000005	1.5372295	2.5895883	2.7019375999999999	1.8157335999999999	2.5502202999999999	5.9588970000000003	1.8251759000000001	4.7888890999999996	1.6758535999999999	2.1944476000000002	0.4107362	1.8790844	4.6655943999999998	3.3025386999999999	1.1970734000000001	1.3148895	2.4486984000000001	1.9285996999999999	2.4908462999999998	1.3518462	1.1102059	0.82024620000000004	0.7689184	0.34437050000000002	1.2952505000000001	2.7443984000000001	10.428485	1.2778347000000001	2.0425550000000001	4.3384799000000003	2.0339018000000002	3.9316472	0.4331701	0.48229880000000003	5.7553869999999998	0.32403090000000001	1.8561577	1	3.9166538000000002	1.1528050999999999	1.2926252
1-myristoylglycerophosphocholine	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.81095390000000001	0.25935380000000002	0.25935380000000002	0.25935380000000002	5.2973357999999999	4.0658151	0.25935380000000002	3.0832692000000002	3.8868526999999999	0.39340320000000001	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	1.8184041	0.64811540000000001	1.1060783999999999	1	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.83952830000000001	1.1890461000000001	0.25935380000000002	0.25935380000000002	1.8821068999999999	0.3878605	5.2759083999999996	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.89392159999999998	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.53767980000000004	0.469364	0.25935380000000002	0.73466969999999998	0.25935380000000002	1.1604717	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	4.2465168999999996	0.49772230000000001	0.25935380000000002	2.2258342	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.82384120000000005	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002	0.25935380000000002
1-oleoylglycerol (1-monoolein)	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	0.14223021	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	0.14371257000000001	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	1.1660198100000001	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	0.39450728000000002	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	9.6781509200000002	8.3954929999999997E-2	3.5424820000000003E-2	4.6410232999999996	1.1864010199999999	1.6210693599999999	3.5424820000000003E-2	3.5424820000000003E-2	2.6763421900000002	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	0.67870509999999995	3.5424820000000003E-2	4.6317616599999996	1.0147247699999999	0.78795952000000002	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	15.628497640000001	2.07384601	0.13737000999999999	3.5424820000000003E-2	3.12198289	6.12842851	1	3.1541237500000001	0.43302284000000002	5.82832E-2	3.5424820000000003E-2	3.9154385	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	2.9919216300000002	0.66661141000000002	3.5424820000000003E-2	3.5424820000000003E-2	0.28911387999999999	8.459303E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	3.5424820000000003E-2	0.53239641999999998	3.5424820000000003E-2	1.3212949	3.5424820000000003E-2	0.62968082000000003	0.71882162000000005	3.5424820000000003E-2	3.9151509799999999	3.5424820000000003E-2	3.5424820000000003E-2	3.4622379900000002	3.5424820000000003E-2	0.83398019000000001	1	0.22329860000000001	3.5424820000000003E-2	3.5424820000000003E-2
1-oleoylglycerophosphocholine	0.1006635	0.1006635	0.71441390000000005	0.1006635	0.1006635	0.1006635	0.95206380000000002	0.1006635	0.1006635	0.1006635	0.1006635	0.1006635	0.52144869999999999	0.1006635	0.12753490000000001	0.1006635	0.61294490000000001	0.1006635	0.1006635	0.24199100000000001	0.2691788	0.1006635	0.34670519999999999	0.20930770000000001	0.1006635	0.1006635	0.90560499999999999	0.1006635	0.1006635	0.22971730000000001	0.74044710000000002	0.1006635	0.87536899999999995	0.1006635	0.1006635	0.1006635	0.1006635	0.1006635	0.25546639999999998	0.1006635	0.1006635	0.1006635	0.30645210000000001	0.1006635	0.1006635	0.1006635	1.4110085000000001	0.8102625	0.89307740000000002	0.1006635	0.1006635	0.1006635	2.4398515999999999	0.1006635	0.44441700000000001	0.1006635	1.1662098999999999	0.1006635	0.1006635	0.1006635	0.1006635	0.1006635	1.9036164	0.1006635	0.1006635	0.1006635	2.9273416000000001	0.1006635	0.1006635	0.7417049	11.9718877	12.603477	0.39791169999999998	4.7042283999999999	17.314893099999999	3.6345057000000001	0.43654799999999999	0.83127510000000004	2.6604363000000002	0.26035700000000001	3.4454517999999998	6.2914794000000001	1.7841282999999999	3.6276644999999998	3.1389737000000002	0.34423799999999999	1.5268505999999999	2.8232227000000001	1.2469159999999999	0.21928629999999999	0.1006635	3.2745905	0.88256330000000005	30.616241899999999	1.094395	0.61098819999999998	0.91225449999999997	1	7.4538970999999998	0.5962904	1.7321968000000001	0.1006635	0.1006635	2.3842143999999998	4.3961975999999998	0.33155970000000001	1.1174367000000001	0.75178610000000001	5.4542590999999998	3.1387109	0.1006635	1.4752478	0.1006635	0.1006635	0.1006635	1.6130922000000001	0.5546219	10.8687816	0.1006635	0.1006635	6.7817843	1.1246309999999999	1.1021923	0.1006635	0.20911979999999999	4.8423159	0.1006635	0.13669239999999999	4.6491572000000003	0.1006635	0.1937885	0.55889409999999995
1-oleoylglycerophosphoethanolamine	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	0.5757892	0.23377223	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	0.50818609000000003	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	0.11853514	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	1.0790646100000001	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	0.59262433999999997	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	1.1350743000000001	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	0.75584713999999997	9.8635120000000007E-2	9.8635120000000007E-2	0.35127288000000001	2.21190584	12.85506451	9.8635120000000007E-2	3.2379208300000002	3.9222414799999998	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	1	9.8635120000000007E-2	1	5.7800045100000004	0.41407848000000003	1.72923103	0.96274391000000004	9.8635120000000007E-2	9.8635120000000007E-2	0.76590738000000003	9.8635120000000007E-2	9.8635120000000007E-2	0.48288298000000002	1.8402253099999999	0.36789285999999999	3.8820006999999999	9.8635120000000007E-2	0.2764356	9.8635120000000007E-2	9.8635120000000007E-2	1.03177765	9.8635120000000007E-2	1.1653647	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	1.23409262	0.96822235000000001	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.6869326200000003	9.8635120000000007E-2	9.8635120000000007E-2	1.62216867	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2	2.9319084399999999	9.8635120000000007E-2	9.8635120000000007E-2	0.43263761000000001	9.8635120000000007E-2	9.8635120000000007E-2	9.8635120000000007E-2
